,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,OSEBuildingID,BuildingName,BuildingType,Type_of_Bulding,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,Total_sqft,percent_sqft_1st,percent_sqft_2nd,percent_sqft_3rd,LargestPropertyUseType,LargestPropertyUseType OSE,LargestPropertyUseTypeGFA,LargestPropertyUseTypeGFA Analysis,SecondLargestPropertyUseType,SecondLargestPropertyUseType OSE,SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA Analysis,ThirdLargestPropertyUseType,ThirdLargestPropertyUseType OSE,ThirdLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA Analysis,Electricity(kBtu),Steam(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,Total_GFA,sq_ft_classification
522,522,522,522,723,NORTH COAST ELECTRIC ETC,NonResidential,NonResidential,84420,84420,0,81487,0.54,0.3,0.15,Distribution Center,Non-Refrigerated Warehouse,44300,44300,Office,Office,24838,24838,Retail Store,Retail Store,12349,12349,2199187,0,272768,28.0,0.3,81487,C
523,523,523,523,725,OWL TRANSFER,NonResidential,NonResidential,73335,73335,0,73335,1.0,0.0,0.0,Distribution Center,Non-Refrigerated Warehouse,73335,73335,Parking,,0,0,,,0,0,544500,0,352209,22.1,0.3,73335,C
524,524,524,524,727,ESQUIN,NonResidential,NonResidential,56876,56876,0,56876,0.85,0.08,0.07,Distribution Center,Non-Refrigerated Warehouse,48400,48400,Office,Office,4276,4276,Retail Store,Retail Store,4200,4200,1369359,0,1070585,65.3,1.1,56876,C
525,525,525,525,728,PACIFIC IRON & METAL,NonResidential,NonResidential,61200,61200,0,61200,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61200,61200,,,0,0,,,0,0,1711856,0,1332262,81.3,1.3,61200,C
526,526,526,526,729,GOODWILL BUILDING,NonResidential,NonResidential,111908,111908,0,111908,1.0,0.0,0.0,Distribution Center,Non-Refrigerated Warehouse,111908,111908,,,0,0,,,0,0,1273736,0,44565,10.2,0.1,111908,B
527,527,527,527,730,KING COUNTY METRO RYERSON BASE VEHICLE MAINTENANCE AND OPERATIONS,NonResidential,NonResidential,56130,56130,0,65700,1.0,0.0,0.0,Other - Public Services,Services,65700,65700,,,0,0,,,0,0,3597855,0,4218394,246.2,4.4,65700,C
528,528,528,528,731,SALVATION ARMY,NonResidential,NonResidential,108753,89893,18860,101807,0.58,0.24,0.19,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,58605,58605,Multifamily Housing,Multifamily Housing,24338,24338,Retail Store,Retail Store,18864,18864,1542814,0,0,9.5,0.1,101807,B
529,529,529,529,732,FRED MEYER GREENWOOD,NonResidential,NonResidential,314958,118133,196825,168735,1.0,0.0,0.0,Supermarket/Grocery Store,Supermarket/Grocery Store,168735,168735,Parking,,0,0,,,0,0,11586009,0,5721376,375.3,3.2,168735,B
530,530,530,530,734,1455 LEARY BUILDING,NonResidential,NonResidential,92092,70074,22018,70074,1.0,0.0,0.0,Office,Office,70074,70074,,,0,0,,,0,0,5280875,0,0,32.6,0.5,70074,C
531,531,531,531,735,SEA MARINE AND FISH SUPPLY CO,NonResidential,NonResidential,56259,56259,0,56259,0.56,0.37,0.07,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,31582,31582,Retail Store,Retail Store,20962,20962,Office,Office,3715,3715,797728,0,2518885,138.7,2.5,56259,C
532,532,532,532,738,UW BENJAMIN HALL INTERDISCIPLINARY R&T,NonResidential,NonResidential,143439,119570,23869,119570,1.0,0.0,0.0,Laboratory,Laboratory,119570,119570,Parking,,23869,0,,,0,0,12706878,0,11216833,674.1,5.6,143439,B
533,533,533,533,739,LAKEVIEW AT FREMONT,NonResidential,NonResidential,202623,113768,88855,112487,0.94,0.0,0.06,Office,Office,106255,106255,Parking,,87725,0,Fitness Center/Health Club/Gym,Recreation,6232,6232,5728540,0,0,35.3,0.3,200212,B
534,534,534,534,740,THE CANAL VIEW BUILDING,NonResidential,NonResidential,77174,51374,25800,51374,0.89,0.0,0.11,Office,Office,45584,45584,Parking,,25800,0,Laboratory,Laboratory,5790,5790,6743378,0,659817,76.6,1.5,77174,C
535,535,535,535,741,1000 DEXTER PHASE II,NonResidential,NonResidential,240454,118054,122400,118007,0.91,0.0,0.09,Office,Office,107415,107415,Parking,,95789,0,Other,Other,10592,10592,4442131,0,0,27.4,0.2,213796,B
536,536,536,536,742,1100 EASTLAKE - (2013),NonResidential,NonResidential,287224,183574,103650,142157,0.0,0.62,0.38,Parking,,97500,0,Office,Office,88051,88051,Other,Other,54106,54106,19911385,0,3796765,324.4,1.8,239657,B
537,537,537,537,743,1208 Eastlake Ave E (Dendreon),NonResidential,NonResidential,128408,109749,18659,100028,1.0,0.0,0.0,Laboratory,Laboratory,100028,100028,Parking,,20090,0,,,0,0,16299598,0,13692217,827.7,7.5,120118,B
538,538,538,538,744,WEST TOWER,NonResidential,NonResidential,241875,157186,84689,168216,1.0,0.0,0.0,Office,Office,168216,168216,Parking,,75975,0,,,0,0,6568178,0,372979,60.3,0.4,244191,B
539,539,539,539,745,190 QUEEN ANNE,NonResidential,NonResidential,102930,84210,18720,87824,1.0,0.0,0.0,Office,Office,87824,87824,Parking,,15054,0,,,0,0,3573162,0,413990,44.0,0.5,102878,C
540,540,540,540,748,PIER 70,NonResidential,NonResidential,76893,76893,0,76893,0.91,0.09,0.0,Office,Office,69951,69951,Restaurant,Restaurant,6942,6942,,,0,0,7372117,0,3828122,248.8,3.2,76893,C
541,541,541,541,749,FOURTH & VINE BLDG,NonResidential,NonResidential,150000,126370,23630,118688,1.0,0.0,0.0,Office,Office,118688,118688,Parking,,20821,0,,,0,0,5047672,0,843654,75.9,0.6,139509,B
542,542,542,542,750,SEATTLE CHILDREN'S HOSPITAL RESEARCH BUILDING #2,NonResidential,NonResidential,274362,274362,0,274362,1.0,0.0,0.0,Office,Office,274362,274362,,,0,0,,,0,0,8689484,0,740662,92.9,0.3,274362,A
543,543,543,543,751,BLANCHARD PLAZA,NonResidential,NonResidential,378002,261722,116280,270237,1.0,0.0,0.0,Office,Office,270237,270237,Parking,,71602,0,,,0,0,13772429,0,3954800,294.9,1.1,341839,A
544,544,544,544,752,ACTIVE VOICE  BUILDING (FORMERLY SIXTH & LENORA),NonResidential,NonResidential,169020,169020,0,174959,0.89,0.06,0.05,Office,Office,156414,156414,Bar/Nightclub,Restaurant,10337,10337,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Services,8208,8208,6224058,2414702,1214385,231.2,1.4,174959,B
545,545,545,545,753,THE WESTIN BUILDING EXCHANGE (Office),NonResidential,NonResidential,429405,429405,0,189244,0.0,1.0,0.0,Data Center,,237276,0,Office,Office,189244,189244,Parking,,169000,0,261364523,0,347371,1629.6,3.8,595520,B
546,546,546,546,754,720 OLIVE BLDG,NonResidential,NonResidential,383515,293737,89778,335513,1.0,0.0,0.0,Office,Office,335513,335513,Parking,,93746,0,,,0,0,18630530,0,0,114.8,0.4,429259,A
547,547,547,547,756,OLD NAVY,NonResidential,NonResidential,363934,335064,28870,331613,0.95,0.0,0.05,Medical Office,Office,315026,315026,Parking,,28870,0,Retail Store,Retail Store,16587,16587,14306581,0,11306,310839.6,927.7,360483,A
548,548,548,548,757,MARKET PLACE ONE & TWO,NonResidential,NonResidential,78920,78920,0,71129,0.54,0.46,0.0,Other - Mall,Retail Store,38680,38680,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Services,32449,32449,,,0,0,7605014,0,0,46.9,0.6,71129,C
549,549,549,549,758,PACIFIC PLACE,NonResidential,NonResidential,131143,43983,87160,148655,0.0,0.85,0.15,Parking,,132780,0,Office,Office,127013,127013,Restaurant,Restaurant,21642,21642,6899173,0,5781116,349.6,7.9,281435,B
550,550,550,550,759,ODD FELLOWS LODGE - RETAIL,NonResidential,NonResidential,947987,507802,440185,741684,0.76,0.13,0.11,Other - Mall,Retail Store,561684,561684,Other - Entertainment/Public Assembly,Entertainment/Public Assembly,100000,100000,Restaurant,Restaurant,80000,80000,38556794,0,0,237.7,0.5,741684,A
552,552,552,552,761,ROSS DRESS FOR LESS,NonResidential,NonResidential,132998,132998,0,124036,0.87,0.13,0.0,Office,Office,107543,107543,Retail Store,Retail Store,16493,16493,,,0,0,2439823,0,0,76.4,0.6,124036,B
554,554,554,554,763,MARKET SQUARE,NonResidential,NonResidential,77555,77555,0,73563,1.0,0.0,0.0,Retail Store,Retail Store,73563,73563,,,0,0,,,0,0,8214161,0,229,50.6,0.7,73563,C
555,555,555,555,764,FINANCIAL CENTER,NonResidential,NonResidential,51218,51218,0,51957,0.86,0.14,0.0,Office,Office,44913,44913,Restaurant,Restaurant,7044,7044,,,0,0,1628572,4591472,6753,10.4,0.2,51957,C
556,556,556,556,765,SEATTLE TOWER,NonResidential,NonResidential,453106,387655,65451,380745,0.98,0.0,0.02,Office,Office,371450,371450,Parking,,65451,0,Other - Technology/Science,Other,9295,9295,25011646,8181830,5615849,696.5,1.8,446196,A
557,557,557,557,766,1200 3RD AVENUE,NonResidential,NonResidential,216571,203251,13320,200902,0.96,0.0,0.04,Office,Office,193796,193796,Parking,,13320,0,Retail Store,Retail Store,7106,7106,7871801,0,208475,494.6,2.4,214222,B
558,558,558,558,767,1015 THIRD AVENUE BLDG - EXPEDITORS INTERNATIONAL,NonResidential,NonResidential,189175,189175,0,151215,0.97,0.0,0.03,Office,Office,146697,146697,Data Center,,12017,0,Other - Restaurant/Bar,Restaurant,4518,4518,20903069,0,0,128.9,0.7,163232,B
559,559,559,559,768,1201 WESTERN BUILDING,NonResidential,NonResidential,293576,219095,74481,216094,0.93,0.0,0.07,Office,Office,201670,201670,Parking,,70603,0,Other,Other,14424,14424,14310928,0,0,88.2,0.4,286697,B
560,560,560,560,769,UNITED WAY,NonResidential,NonResidential,122356,122356,0,111465,0.86,0.14,0.0,Office,Office,95942,95942,Retail Store,Retail Store,15523,15523,Data Center,,182,0,4653675,0,166069,37.5,0.3,111647,B
561,561,561,561,771,HOGE BUILDING,NonResidential,NonResidential,52298,52298,0,52250,1.0,0.0,0.0,Office,Office,52250,52250,,,0,0,,,0,0,2046488,1409506,0,12.6,0.2,52250,C
562,562,562,562,772,BANK OF AMERICA FIFTH AVENUE PLAZA,NonResidential,NonResidential,116640,116640,0,115511,0.89,0.06,0.05,Office,Office,102617,102617,Financial Office,Office,6561,6561,Food Service,Restaurant,6333,6333,4273411,0,0,101.3,0.9,115511,B
563,563,563,563,773,SEIU LOCAL 775- SEATTLE BUILDING,NonResidential,NonResidential,1249055,1047934,201121,970839,0.99,0.0,0.01,Office,Office,957898,957898,Parking,,296815,0,Medical Office,Office,12941,12941,84657827,0,0,521.9,0.5,1267654,A
564,564,564,564,774,PACIFIC BUILDING,NonResidential,NonResidential,63150,63150,0,51519,1.0,0.0,0.0,Office,Office,51519,51519,,,0,0,,,0,0,2632838,0,0,16.2,0.3,51519,C
565,565,565,565,775,COLUMBIA CENTER,NonResidential,NonResidential,227556,129000,98556,153513,1.0,0.0,0.0,Office,Office,153513,153513,Parking,,72550,0,,,0,0,6257912,0,0,38.6,0.3,226063,B
566,566,566,566,776,FIRST HILL MEDICAL BUILDING,NonResidential,NonResidential,1952220,1632820,319400,1632820,0.97,0.0,0.03,Office,Office,1577300,1577300,Parking,,319400,0,Other,Other,55520,55520,86462059,0,3749803,732.1,0.4,1952220,A
567,567,567,567,777,SEATTLE UNIVERSITY - Laundry Bldg (LDRY),NonResidential,NonResidential,188339,89025,99314,81956,1.0,0.0,0.0,Medical Office,Office,81956,81956,,,0,0,,,0,0,6406654,0,500981,66.1,0.7,81956,C
568,568,568,568,778,101 KING STREET,NonResidential,NonResidential,60122,60122,0,60122,1.0,0.0,0.0,College/University,College/University,60122,60122,Parking,,0,0,,,0,0,618654,0,356099,22.7,0.4,60122,C
569,569,569,569,779,ADMINISTRATION BUILDING - KING COUNTY,NonResidential,NonResidential,95000,81300,13700,84481,1.0,0.0,0.0,Office,Office,84481,84481,Parking,,8474,0,,,0,0,3540888,3204278,574542,52.3,0.6,92955,C
570,570,570,570,780,KING STREET CENTER,NonResidential,NonResidential,224857,224857,0,204993,1.0,0.0,0.0,Office,Office,204993,204993,,,0,0,,,0,0,9278255,0,0,227.5,1.0,204993,B
571,571,571,571,782,DOT 17G_01 1051 BUILDING,NonResidential,NonResidential,446261,321473,124788,343400,1.0,0.0,0.0,Office,Office,343400,343400,Parking,,114237,0,,,0,0,12220054,0,0,75.3,0.2,457637,A
572,572,572,572,783,MC KINNON FURNITURE,NonResidential,NonResidential,58492,58492,0,58500,1.0,0.0,0.0,Other,Other,58500,58500,,,0,0,,,0,0,748767,0,1275821,72.4,1.2,58500,C
573,573,573,573,784,GRAYBAR ELECTRIC,NonResidential,NonResidential,62370,62370,0,59881,0.83,0.17,0.0,Office,Office,49473,49473,Restaurant,Restaurant,10408,10408,,,0,0,3542482,0,0,21.8,0.4,59881,C
574,574,574,574,785,Airport Way Ctr - Bldg A,Nonresidential COS,NonResidential,73296,73296,0,77800,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,77800,77800,Parking,,0,0,,,0,0,1030441,0,1110900,65.4,0.9,77800,C
575,575,575,575,787,Seattle Lighting Distribution Center,NonResidential,NonResidential,99122,99122,0,99950,0.68,0.32,0.0,Office,Office,67769,67769,Laboratory,Laboratory,32181,32181,,,0,0,12646851,0,1878491,177.7,1.8,99950,B
576,576,576,576,791,UPS WAREHOUSE,NonResidential,NonResidential,115668,115668,0,115194,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,115194,115194,Parking,,0,0,,,0,0,1050740,0,2177240,122.1,1.1,115194,B
577,577,577,577,792,MCKINSTRY HEADQUARTERS,NonResidential,NonResidential,141686,141686,0,141686,1.0,0.0,0.0,Distribution Center,Non-Refrigerated Warehouse,141686,141686,,,0,0,,,0,0,6554507,0,2680478,182.8,1.3,141686,B
578,578,578,578,793,ATRIUM BLUILDING - SEATTLE DESIGN CENTER,NonResidential,NonResidential,93610,93610,0,101278,1.0,0.0,0.0,Office,Office,101278,101278,Data Center,,502,0,,,0,0,3122704,0,2844053,170.3,1.8,101780,B
579,579,579,579,794,BLDG C NW CORP PARK,NonResidential,NonResidential,156188,156188,0,166383,1.0,0.0,0.0,Enclosed Mall,Retail Store,166383,166383,Parking,,0,0,,,0,0,6382603,0,317247,56.2,0.4,166383,B
580,580,580,580,796,6100 BUILDING,NonResidential,NonResidential,115620,115620,0,115620,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,115620,115620,,,0,0,,,0,0,1494492,0,1054208,65.2,0.6,115620,B
581,581,581,581,797,Westcore River Street,NonResidential,NonResidential,238148,238148,0,242349,0.97,0.0,0.03,Office,Office,235416,235416,Parking,,11636,0,Pre-school/Daycare,Entertainment/Public Assembly,6933,6933,9967421,0,27463,62.9,0.3,253985,A
582,582,582,582,798,PIONEER HUMAN SERVICES,NonResidential,NonResidential,71718,71718,0,71718,1.0,0.0,0.0,Distribution Center,Non-Refrigerated Warehouse,71718,71718,,,0,0,,,0,0,568574,0,0,3.5,0.0,71718,C
583,583,583,583,799,CLOVERDALE BUSINESS PARK (BLDG D),NonResidential,NonResidential,55450,55450,0,55450,0.62,0.38,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,34206,34206,Office,Office,21244,21244,,,0,0,1974052,0,2653342,153.1,2.8,55450,C
584,584,584,584,800,TARGET STORE,NonResidential,NonResidential,54880,54880,0,55200,0.83,0.17,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,45600,45600,Office,Office,9600,9600,,,0,0,1478242,0,1916698,110.9,2.0,55200,C
585,585,585,585,801,UNIVERSITY VILLAGE NORTH (PARKING GARAGE/RETAIL/STORAGE),NonResidential,NonResidential,102500,102500,0,99471,1.0,0.0,0.0,Retail Store,Retail Store,99471,99471,Parking,,0,0,,,0,0,4253993,0,2638400,166.3,1.6,99471,B
586,586,586,586,802,QFC AND RITE AID DRUG STORE,NonResidential,NonResidential,361398,88498,272900,145595,0.0,0.56,0.44,Parking,,232685,0,Strip Mall,Retail Store,82176,82176,Retail Store,Retail Store,63419,63419,6772878,0,2058175,151.1,1.7,378280,B
587,587,587,587,803,200 SW MICHIGAN,NonResidential,NonResidential,50785,50785,0,50785,0.57,0.43,0.0,Supermarket/Grocery Store,Supermarket/Grocery Store,28704,28704,Retail Store,Retail Store,22081,22081,,,0,0,5490874,0,4049590,248.9,4.9,50785,C
588,588,588,588,804,NORTHGATE NORTH,NonResidential,NonResidential,85126,85126,0,81526,1.0,0.0,0.0,Office,Office,81526,81526,,,0,0,,,0,0,922006,0,936553,55.4,0.7,81526,C
589,589,589,589,805,PORTSIDE DISTRIBUTION CENTER,NonResidential,NonResidential,303255,283435,19820,305082,0.0,1.0,0.0,Parking,,327867,0,Other - Mall,Retail Store,305082,305082,Other,Other,0,0,18185336,0,1328882,182.7,0.6,632949,A
590,590,590,590,806,U.S. RUBBER BLDG.,NonResidential,NonResidential,411584,411584,0,411584,0.86,0.09,0.05,Distribution Center,Non-Refrigerated Warehouse,355671,355671,Refrigerated Warehouse,Refrigerated Warehouse,35760,35760,Office,Office,20153,20153,3069908,0,6056494,340.6,0.8,411584,A
591,591,591,591,807,645 ELLIOTT - NORTH BUILDING,NonResidential,NonResidential,72000,72000,0,57100,0.48,0.41,0.11,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,27283,27283,Office,Office,23277,23277,Retail Store,Retail Store,6540,6540,707148,0,588773,35.6,0.5,57100,C
592,592,592,592,809,WASHINGTON SHOE BUILDING,NonResidential,NonResidential,242686,142510,100176,149824,1.0,0.0,0.0,Office,Office,149824,149824,Parking,,79983,0,,,0,0,9138018,0,0,56.3,0.4,229807,B
593,593,593,593,811,CITY COMMERCE PARK,NonResidential,NonResidential,95760,79920,15840,72664,0.85,0.0,0.15,Office,Office,61592,61592,Parking,,12110,0,Restaurant,Restaurant,11072,11072,4199858,0,1005321,79.3,1.0,84774,C
594,594,594,594,812,SEATTLE POTTERY,NonResidential,NonResidential,188681,180620,8061,175831,0.64,0.19,0.17,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,112542,112542,Manufacturing/Industrial Plant,Other,33284,33284,Office,Office,30005,30005,4898230,0,10270173,575.6,3.2,175831,B
595,595,595,595,813,PUGET SOUND -TERMINAL 7 B,NonResidential,NonResidential,65288,65288,0,65288,1.0,0.0,0.0,Manufacturing/Industrial Plant,Other,65288,65288,,,0,0,,,0,0,617202,0,380782,24.0,0.4,65288,C
596,596,596,596,814,WEST LAKE UNION CENTER,NonResidential,NonResidential,170632,170632,0,170632,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,170632,170632,,,0,0,,,0,0,1372893,0,0,8.5,0.0,170632,B
597,597,597,597,815,FIFTH & YESLER BLDG.,NonResidential,NonResidential,381511,212533,168978,220033,1.0,0.0,0.0,Office,Office,220033,220033,Parking,,168978,0,,,0,0,13202652,0,466902,106.2,0.5,389011,A
598,598,598,598,817,RUSSELL HALL,NonResidential,NonResidential,413264,275166,138098,313851,1.0,0.0,0.0,Office,Office,313851,313851,Parking,,88358,0,,,0,0,10952008,0,0,67.5,0.2,402209,A
599,599,599,599,819,UNIVERSITY VILLAGE SHOPPING CENTER BLDG D,NonResidential,NonResidential,122400,68100,54300,62364,0.67,0.0,0.33,Office,Office,41624,41624,Parking,,33399,0,Multifamily Housing,Multifamily Housing,20740,20740,2942578,0,1132621,78.3,1.1,95763,C
600,600,600,600,820,GATZERT ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,Campus,93803,93803,0,95772,0.97,0.0,0.03,Strip Mall,Retail Store,92822,92822,Parking,,0,0,Restaurant,Restaurant,2950,2950,3292252,0,1693849,110.3,1.2,95772,B
601,601,601,601,821,NORFOLK INDUSTRIAL BUILDING,NonResidential,NonResidential,52924,52924,0,52924,1.0,0.0,0.0,K-12 School,K-12 School,52924,52924,,,0,0,,,0,0,1946370,0,0,12.0,0.2,52924,C
602,602,602,602,822,98 NORFOLK,NonResidential,NonResidential,123000,123000,0,147533,0.83,0.17,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,123100,123100,Office,Office,24433,24433,,,0,0,2672748,0,1555770,99.1,0.8,147533,B
603,603,603,603,828,SWEDISH MEDICAL CENTER FIRST HILL - Campus,Campus,Campus,60448,60448,0,60448,0.87,0.13,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,52702,52702,Office,Office,7746,7746,,,0,0,543270,125956632,431421,26.3,0.4,60448,C
604,604,604,604,829,NW WORK LOFTS - Campus,Campus,Campus,2080885,1639334,441551,1639334,1.0,0.0,0.0,Hospital (General Medical & Surgical),Hospital,1639334,1639334,Parking,,441551,0,,,0,0,135056677,0,15601727,8357.1,5.1,2080885,A
605,605,605,605,830,CHILDHAVEN,NonResidential,NonResidential,217800,217800,0,215197,0.99,0.01,0.0,Other,Other,212205,212205,Restaurant,Restaurant,2992,2992,,,0,0,4333878,0,6514950,372.7,1.7,215197,B
607,607,607,607,832,Salal Credit Union Headquarters,NonResidential,NonResidential,289419,130262,159157,146150,1.0,0.0,0.0,Medical Office,Office,146150,146150,Parking,,139000,0,,,0,0,12220958,0,934357,125.0,1.0,285150,B
608,608,608,608,837,PEOPLES MINI-STORAGE,NonResidential,NonResidential,90266,90266,0,90793,1.0,0.0,0.0,Office,Office,90793,90793,,,0,0,,,0,0,5084849,0,0,31.3,0.3,90793,B
609,609,609,609,839,SILVER CLOUD INN - BROADWAY,NonResidential,NonResidential,87332,80874,6458,87332,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,87332,87332,,,0,0,,,0,0,847061,0,182081,14.9,0.2,87332,C
610,610,610,610,841,MOPOP MUSEUM,NonResidential,NonResidential,150545,100528,50017,100528,1.0,0.0,0.0,Hotel,Hotel,100528,100528,Parking,,50017,0,,,0,0,5385607,0,9091879,516.1,5.1,150545,B
611,611,611,611,843,THE MAXWELL HOTEL - SEATTLE,NonResidential,NonResidential,141718,141718,0,140000,0.96,0.04,0.0,Museum,Entertainment/Public Assembly,134197,134197,Restaurant,Restaurant,5803,5803,,,0,0,14391966,0,4571454,331.5,2.3,140000,B
612,612,612,612,845,PUBLIC STORAGE (STORE 8501),NonResidential,NonResidential,111856,90583,21273,92006,0.96,0.0,0.04,Hotel,Hotel,88000,88000,Parking,,20000,0,Restaurant,Restaurant,4006,4006,3866219,0,4381227,256.5,2.8,112006,B
613,613,613,613,848,HOME DEPOT,NonResidential,NonResidential,132828,132828,0,119228,1.0,0.0,0.0,Self-Storage Facility,Self-Storage Facility,119228,119228,Parking,,13600,0,,,0,0,1053823,0,0,6.5,0.0,132828,B
614,614,614,614,850,LESCHI ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,Campus,101830,101830,0,102624,1.0,0.0,0.0,Retail Store,Retail Store,102624,102624,,,0,0,,,0,0,3132000,0,4429896,254.6,2.5,102624,B
615,615,615,615,851,SEATTLE CENTRAL COLLEGE - VOCATIONAL SCHOOL (SVI),NonResidential,NonResidential,55353,55353,0,55353,1.0,0.0,0.0,K-12 School,K-12 School,55353,55353,,,0,0,,,0,0,1187823,0,0,7.3,0.1,55353,C
616,616,616,616,854,STANFORD CENTER OFFICES (SPS-DISTRICT),SPS-District K-12,Campus,114000,114000,0,114000,1.0,0.0,0.0,College/University,College/University,114000,114000,,,0,0,,,0,0,4259278,0,2002144,132.6,1.2,114000,B
617,617,617,617,857,PUGET SOUND FREIGHT LINES-TERMINAL 7A,NonResidential,NonResidential,338063,338063,0,280633,0.64,0.18,0.18,Office,Office,180633,180633,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Services,50000,50000,Restaurant,Restaurant,50000,50000,16618170,0,3293331,277.3,0.8,280633,A
618,618,618,618,858,JAMES TOWER (PROVIDENCE MEDICAL CENTER),NonResidential,NonResidential,152365,152365,0,157151,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,157151,157151,,,0,0,,,0,0,966302,0,120481,12.4,0.1,157151,B
619,619,619,619,859,GEORGETOWN CENTER BLDG. 1 & BLDG. 3 - BLDG B,NonResidential,NonResidential,320946,320946,0,322657,0.73,0.27,0.0,Medical Office,Office,236359,236359,Laboratory,Laboratory,86298,86298,,,0,0,22124544,0,290032,151.8,0.5,322657,A
620,620,620,620,861,HARBORVIEW MEDICAL CENTER - Pat Steel Building,NonResidential,NonResidential,74178,74178,0,74178,1.0,0.0,0.0,Retail Store,Retail Store,74178,74178,,,0,0,,,0,0,2547646,0,2262168,135.9,1.8,74178,C
621,621,621,621,864,PUBLIC STORAGE (STORE 8458),NonResidential,NonResidential,275130,162150,112980,164110,1.0,0.0,0.0,Medical Office,Office,164110,164110,Parking,,116915,0,,,0,0,10325592,0,0,63.7,0.4,281025,B
