OSEBuildingID,TaxParcelIdentificationNumber,DataYear,BuildingType,BuildingName,Owner,CouncilDistrictCode,Neighborhood,Units,YearBuilt,Address,City,State,ZipCode,Latitude,Longitude,PrimaryPropertyType,ListOfAllPropertyUseTypes,EPAPropertyType,TotalGHGEmissions (metric tons),ENERGYSTARScore,YearsENERGYSTARCertified,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity,GHGEmissionsIntensity(kgCO2e/ft2),NaturalGas(kBtu),NaturalGas(therms),Electricity(kBtu),Electricity(kWh),SteamUse(kBtu),OtherFuelUse(kBtu),PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Outlier,ComplianceIssue,ComplianceStatus,Comments,DefaultData,LegislationPropertyType,CorrectCouncil
345,939000435,2020,NonResidential,999 THIRD AVE,BPP 999 THIRD AVENUE OWNER LLC,1,DOWNTOWN,NOT_FOUND,1983,999 3RD AVE,SEATTLE,WA,98104,47.60505,-122.33427,,,Office,175.4,88,,30.3,30.3,32985782,32985782,84.8,84.8,,0.1,,0,0,32985783,9667580,0,,1323055,1323055,0,1,47,Office,1088855,Parking,272682,,,,No Issue,Compliant,,,Office,
346,939000475,2020,NonResidential,1000 2ND AVENUE BUILDING,SELIG HOLDINGS COMPANY LLC,7,DOWNTOWN,NOT_FOUND,1986,1000 2ND AVE,SEATTLE,WA,98104,47.60567,-122.33511,,,Office,92.1,87,,34.8,34.8,17323962,17323962,97.6,97.6,,0.2,,0,0,17323963,5077363,0,,589921,460489,129432,1,41,Office,486734,Parking,124992,Pre-school/Daycare,10476,,No Issue,Compliant,,,Office,
348,942000025,2020,NonResidential,1101 SECOND AVE OFFICE BUILDING,US VI SENECA OFFICE LLC +NORTHWOOD INVESTORS LLC,1,DOWNTOWN,NOT_FOUND,1968,1101 2ND AVE,SEATTLE,WA,98101,47.60581,-122.33664,,,Office,21.2,85,,45.7,45.7,3987396,3987396,127.9,127.9,,0.2,,0,0,3987396,1168639,0,,147672,87315,60357,1,8,Office,87315,Parking,60357,,,,No Issue,Compliant,,,Office,
349,942000030,2020,NonResidential,2ND & SENECA BLDS,US VI SENECA TOWER LLC +NORTHWOOD INVESTORS LLC,7,DOWNTOWN,NOT_FOUND,1991,1191 2ND AVE,SEATTLE,WA,98101,47.60614,-122.33674,,,Office,96.9,95,,31.2,31.7,16571555,16298062,86.9,88.3,,0.2,,0,0,16166428,4738109,131634,,635303,438072,197231,1,29,Office,522667,Parking,194435,,,,No Issue,Compliant,,,Office,
350,942000045,2020,NonResidential,SECOND AND SPRING BUILDING,SECOND & SPRING PROPERTY SEA LLC,1,DOWNTOWN,NOT_FOUND,1958,1100 2ND AVE,SEATTLE,WA,98101,47.60642,-122.33581,,,Office,183,,,132.4,133,19543500,19446564,350.8,351.5,,1.2,,1665138,16651,17781426,5211438,0,,172842,146922,25920,1,6,Office,107586,Data Center,39336,Parking,25920,,No Issue,Compliant,,,Office,
351,942000050,2020,NonResidential,1111 3RD AVE BUILDING,SPRING & 1111 THIRD PROPERTY SEA LLC,1,DOWNTOWN,NOT_FOUND,1980,1111 3RD AVE,SEATTLE,WA,98101,47.60655,-122.33533,,,Office,149.8,78,,45.3,45.9,26353048,25990210,126,127.7,,0.2,,241608,2416,25748603,7546484,0,,776762,614158,162604,1,34,Office,574358,Parking,154947,,,,No Issue,Compliant,,,Office,
352,942000140,2020,NonResidential,ABRAHAM LINCOLN BUILDING,WALLYSONS INC,1,DOWNTOWN,NOT_FOUND,1972,1110 3RD AVE,SEATTLE,WA,98101,47.60671,-122.33456,,,Office,270,76,,57.8,58.6,10706266,10560183,137.7,138.7,,1.7,,0,0,7808239,2288464,2751945,,186768,162993,23775,1,14,Office,182540,Parking,33671,Data Center,240,,No Issue,Compliant,,,Office,
353,942000300,2020,NonResidential,SAFECO PLAZA / 1001 FOURTH AVENUE,SAFECO PLAZA LLC,1,DOWNTOWN,NOT_FOUND,1969,1001 4TH AVE,SEATTLE,WA,98104,47.60615,-122.33388,,,Office,428.4,80,,45,46.2,41946076,40891260,117.6,120.2,,0.6,,4414357,44144,36476907,10690770,0,,1123435,754455,368980,1,49,Office,895147,Parking,234689,Food Sales,12599,,No Issue,Compliant,,,Office,
354,942000345,2020,NonResidential,FOURTH & MADISON ( IDX TOWER),T C 4 & MADISON LLC,7,DOWNTOWN,NOT_FOUND,2002,925 4TH AVE,SEATTLE,WA,98104,47.60549,-122.33319,,,Office,192,86,,40.5,41,36505736,36103780,113.5,114.8,,0.2,,0,0,36103771,10581410,0,,1052469,888049,164420,1,37,Office,765824,Parking,185581,Financial Office,103478,,No Issue,Compliant,,,Office,
355,942000365,2020,NonResidential,901 FIFTH AVENUE,VBGO 901 FIFTH SEA LLC,1,DOWNTOWN,NOT_FOUND,1973,901 5TH AVE,SEATTLE,WA,98104,47.60616,-122.33165,,,Office,291.8,84,,60.6,61.3,36764892,36327076,166.3,168.1,,0.5,,0,0,35057891,10274880,1269177,,711611,540589,171022,1,42,Office,581558,Parking,189600,Retail Store,18026,,No Issue,Compliant,,,Office,
356,942000550,2020,NonResidential,CENTRAL BUILDING,GO-BRICKMAN CENTRAL OWNER LLC,1,DOWNTOWN,NOT_FOUND,1907,810 3RD AVE,SEATTLE,WA,98104,47.60471,-122.33261,,,Office,165.4,88,,36.7,37.9,7629556,7385890,89.8,92.1,,0.8,,0,0,5762998,1689038,1622892,,201480,201480,0,1,8,Office,201480,,,,,,No Issue,Compliant,,,Office,
357,942000720,2020,Nonresidential COS,SEATTLE MUNICIPAL TOWER,SEATTLE CITY OF,1,DOWNTOWN,NOT_FOUND,1990,700 5TH AVE,SEATTLE,WA,98104,47.60501,-122.32988,,,Office,234.9,82,,35.9,36.3,44389024,43933288,100.6,101.6,,0.2,,26287,263,43907015,12868410,0,,1354987,1195387,159600,1,63,Office,1222878,Parking,275949,,,,No Issue,Compliant,,,Office,
358,942000750,2020,Nonresidential COS,SEATTLE JUSTICE CENTER,,1,DOWNTOWN,NOT_FOUND,2001,610 5TH AVE,SEATTLE,WA,98104,47.60421,-122.32919,,,Courthouse,348.3,59,,60.1,61,18195530,17923578,137.2,137.7,,1.1,,5294160,52942,12629419,3701471,0,,310490,310490,0,1,14,Courthouse,298278,,,,,,No Issue,Compliant,,,Services,
359,942000810,2020,Nonresidential COS,CITY HALL,,1,DOWNTOWN,NOT_FOUND,2003,600 4TH AVE,SEATTLE,WA,98104,47.60377,-122.32971,,,Office,394,43,,80.6,82.6,15210659,14827344,162.9,164.3,,2.3,,6594170,65942,8233173,2413005,0,,199530,168870,30660,1,8,Office,184042,Parking,17774,,,,No Issue,Compliant,,,Office,
360,942001105,2020,NonResidential,CHINOOK BLDG - KING COUNTY,KING-COUNTY GOVT,7,DOWNTOWN,NOT_FOUND,2006,401 5TH AVE,SEATTLE,WA,98104,47.60249,-122.32854,,,Office,307.4,95,,55.7,56.2,15980162,15835512,127.3,126.9,,1,,4669720,46697,11165794,3272507,0,,372242,319539,52703,1,13,Office,276506,Parking,55153,Pre-school/Daycare,5638,,No Issue,Compliant,,,Office,
361,942001150,2020,NonResidential,YESLER BUILDING - KING COUNTY,KING COUNTY,1,DOWNTOWN,NOT_FOUND,1909,400 YESLER WAY,SEATTLE,WA,98104,47.60193,-122.32812,,,Office,77.4,91,,35.9,37,3573594,3471824,78.3,79.4,,0.7,,1232600,12326,2239224,656279,0,,114395,106099,8296,1,7,Office,96582,,,,,,No Issue,Compliant,,,Office,
363,1142000075,2020,NonResidential,UNIVERSITY BOOK STORE,,4,NORTHEAST,NOT_FOUND,1978,4326 UNIVERSITY WAY NE,SEATTLE,WA,98105,47.66024,-122.31278,,,Retail Store,67.4,38,,60.7,61.4,5480580,5416331,154.2,154.9,,0.8,,807538,8075,4608793,1350760,0,,89200,89200,0,1,2,Retail Store,89200,,,,,,No Issue,Compliant,,,Retail Store,
364,1142000280,2020,NonResidential,UW TOWER BLDG COMPLEX,WASHINGTON UNIVERSITY OF BOARD OF REGENTS THE,1,NORTHEAST,NOT_FOUND,1971,4333 BROOKLYN AVE NE,SEATTLE,WA,98105,47.66072,-122.31466,,,Office,146.6,70,,58.1,59.7,28329122,27573478,162.7,167.2,,0.3,,0,0,27573477,8081324,0,,474546,474546,0,4,23,Office,474546,,,,,,No Issue,Compliant,,,Office,
365,1142000290,2020,NonResidential,UW TOWER DATA CENTER,WASHINGTON UNIVERSITY OF BOARD OF REGENTS THE,1,NORTHEAST,NOT_FOUND,1969,4310 12TH AVE NE,SEATTLE,WA,98105,47.6606,-122.31512,,,Data Center,174.4,98,,910.9,910.9,32791080,32791080,2550.4,2550.4,,4.8,,0,0,32791081,9610516,0,,36000,36000,0,1,5,Data Center,36000,,,,,,No Issue,Compliant,,,Other,
366,1142000500,2020,NonResidential,UNIVERSITY DISTRICT BUILDING,SPIRE UDB LP,1,NORTHEAST,NOT_FOUND,1961,1107 NE 45TH ST,SEATTLE,WA,98105,47.661,-122.31626,,,Office,113.5,76,,50.4,52.1,4222196,4083496,99.6,101.4,,1.4,,1921451,19215,2162045,633659,0,,99005,81071,17934,1,5,Office,81071,Parking,17934,,,,No Issue,Compliant,,,Office,
367,1142000530,2020,NonResidential,4311 11th Avenue NE,4300 ROOSEVELT COMMONS OWNER WA LLC,1,NORTHEAST,NOT_FOUND,2002,4311 11TH AVE NE,SEATTLE,WA,98105,47.66065,-122.31689,,,Office,19.5,79,,38.2,38.2,3661444,3661444,106.9,106.9,,0.2,,0,0,3661444,1073108,0,,135051,90803,44248,1,6,Office,95943,Parking,42500,,,,No Issue,Compliant,,,Office,
368,1142000550,2020,NonResidential,4300 ROOSEVELT,4300 ROOSEVELT COMMONS OWNER WA LLC,1,NORTHEAST,NOT_FOUND,2002,4300 ROOSEVELT WAY NE,SEATTLE,WA,98105,47.65999,-122.31741,,,Office,27.1,92,,35,35.3,5143220,5095644,97.9,98.8,,0.2,,0,0,5095645,1493448,0,,220649,137929,82720,1,5,Office,145754,Parking,90000,,,,No Issue,Compliant,,,Office,
369,660001580,2020,NonResidential,SEATTLE VAULT SELF STORAGE,1 BOND TOWER LLC,1,DOWNTOWN,NOT_FOUND,1964,1800 TERRY AVE,SEATTLE,WA,98101,47.61591,-122.33238,,,Self-Storage Facility,3,,,6,6.1,569387,560003,16.7,17,,0,,0,0,560003,164127,0,,93660,93660,0,1,5,Self-Storage Facility,93660,Parking,0,,,,No Issue,Compliant,,,Self-Storage Facility,
370,660002054,2020,NonResidential,METROPOLITAN PARK I  (WEST) OFFICE BLDG,BCAL MET PARK PROPERTY LLC,1,DOWNTOWN,NOT_FOUND,1980,1100 OLIVE WAY,SEATTLE,WA,98101,47.61597,-122.33086,,,Office,107.3,83,,48.6,48.6,18122776,18122776,135,135,,0.3,,227653,2277,17895125,5244761,0,,413715,349055,64660,1,18,Office,373060,Parking,68921,,,,No Issue,Compliant,,,Office,
371,660002381,2020,NonResidential,METROPOLITAN PARK NORTH BUILDING,1200 HOWELL STREET LLC,1,DOWNTOWN,NOT_FOUND,2000,1220 HOWELL ST,SEATTLE,WA,98101,47.6177,-122.3306,,,Mixed Use Property,50.4,86,,42.6,42.6,8717178,8710763,118.5,118.5,,0.3,,84604,846,8626160,2528183,0,,380312,184691,195621,1,11,Parking,182820,Office,165558,Fitness Center/Health Club/Gym,39024,,No Issue,Compliant,,,Mixed Use Property,
372,660002410,2020,NonResidential,METROPOLITAN PARK EAST,BCAL MET PARK PROPERTY LLC,1,DOWNTOWN,NOT_FOUND,1988,1730 MINOR AVE,SEATTLE,WA,98101,47.61695,-122.32965,,,Office,106.9,87,,42.2,42.2,17450842,17450842,116.8,116.8,,0.3,,296121,2961,17154721,5027761,0,,497513,378769,118744,1,20,Office,408476,Parking,116345,Restaurant,3240,,No Issue,Compliant,,,Office,
373,694000205,2020,NonResidential,FOURTH & BLANCHARD BUILDING,SREH 2014 LLC,7,DOWNTOWN,NOT_FOUND,1979,2101 4TH AVE,SEATTLE,WA,98121,47.61431,-122.34244,,,Office,94.4,79,,40.7,41.4,18051818,17750074,114.1,116,,0.2,,0,0,17750074,5202249,0,,543876,427155,116721,1,24,Office,435626,Parking,93102,,,,No Issue,Compliant,,,Office,
374,695000135,2020,NonResidential,3005 1ST AVE BUILDING,BCAL 3005 PROPERTY LLC,1,DOWNTOWN,NOT_FOUND,1980,3005 1ST AVE,SEATTLE,WA,98121,47.6177,-122.3545,,,Mixed Use Property,81.7,,,88.6,88.6,7039610,7039610,227.6,227.6,,1.2,,927068,9271,6112543,1791484,0,,109347,69810,39537,1,4,Office,54035,Parking,39785,Laboratory,25428,,No Issue,Compliant,,,Mixed Use Property,
375,695000335,2020,NonResidential,THIRD AND BROAD BLDG,SELIG HOLDINGS COMPANY LLC,7,DOWNTOWN,NOT_FOUND,1982,2901 3RD AVE,SEATTLE,WA,98121,47.6182,-122.352,,,Office,52.1,92,,34.2,34.2,9799866,9799866,95.8,95.8,,0.2,,0,0,9799868,2872177,0,,396626,272410,124216,1,6,Office,286524,Parking,114580,,,,No Issue,Compliant,,,Office,
376,696000175,2020,NonResidential,5TH & BELL BUILDING,HUDSON 5TH + BELL LLC,1,DOWNTOWN,NOT_FOUND,2002,2301 5TH AVE,SEATTLE,WA,98121,47.61598,-122.34369,,,Office,50.5,84,,47.1,47.1,9489345,9489345,131.8,131.8,,0.2,,0,0,9489345,2781168,0,,287471,203880,83591,1,6,Office,198453,Parking,81943,"Personal Services (Health/Beauty, Dry Cleaning, etc)",3211,,Account Requires Verification,Not Compliant,,,Office,
377,697000064,2020,NonResidential,SIXTH & WALL BUILDING (521 WALL ST),FIFTH & WALL L L C,1,DOWNTOWN,NOT_FOUND,1947,521 WALL ST,SEATTLE,WA,98121,47.61734,-122.34434,,,Mixed Use Property,38.6,91,,34.9,35.5,5272236,5188903,95.1,96.7,,0.3,,230119,2301,4958786,1453337,0,,192630,144118,48512,1,3,College/University,95462,Office,53016,Parking,48199,,No Issue,Compliant,,,Mixed Use Property,
379,698000040,2020,NonResidential,3101 WESTERN (FORMERLY AIRBORNE BLDG),SELIG HOLDINGS COMPANY LLC,1,DOWNTOWN,NOT_FOUND,1984,3101 WESTERN AVE,SEATTLE,WA,98121,47.6176,-122.35686,,,Office,208,1,,210.5,210.5,39108200,39108200,589.3,589.3,,1.1,,0,0,39108208,11461960,0,,253103,191117,61986,1,8,Office,168019,Parking,57281,Data Center,17797,,No Issue,Compliant,,,Office,
381,767000060,2020,NonResidential,QFC HOLMAN ROAD,FRMC LLC,1,NORTHWEST,NOT_FOUND,1956,9999 HOLMAN RD NW,SEATTLE,WA,98177,47.7019,-122.36374,,,Supermarket/Grocery Store,280.6,81,,181.8,184.7,11391563,11209391,377.8,380,,4.6,,4623164,46232,6586228,1930313,0,,60880,60880,0,1,1,Supermarket/Grocery Store,61666,,,,,,No Issue,Compliant,,,Supermarket/Grocery Store,
382,939000025,2020,NonResidential,COLLINS BUILDING,COLLINS BUILDING LLC,1,DOWNTOWN,NOT_FOUND,1900,520 2ND AVE,SEATTLE,WA,98104,47.60227,-122.33202,,,Office,20.7,,,50.9,50.9,2550854,2550854,137.3,137.3,,0.4,,149611,1496,2401243,703764,0,,50176,50176,0,1,5,Office,37518,Other,8329,Restaurant,4253,,No Issue,Compliant,,,Office,
383,939000060,2020,NonResidential,SMITH TOWER,WESTERN OFFICE PORTFOLIO PROPERTY OWNER LLC +UNICO PROPERTIES LLC,1,DOWNTOWN,1,1912,506 2ND AVE,SEATTLE,WA,98104,47.60198,-122.33174,,,Office,412.7,74,,52.2,,,15575277,109.8,,,1.4,,5324090,53241,9279876,2719776,971312,,304346,304346,0,1,42,Office,282424,Food Service,10942,Retail Store,3062,,No Issue,Compliant,,,Office,
384,1800113,2020,NonResidential,DAWN FOOD PRODUCTS,BRIDGE POINT SEATTLE 130 LLC,1,GREATER DUWAMISH,NOT_FOUND,1977,6901 FOX AVE S,SEATTLE,WA,98108,47.54066,-122.33023,,,Non-Refrigerated Warehouse,74.6,83,,14.1,14.7,1897799,1813300,20.9,21.7,,0.6,,1359579,13596,453721,132978,0,,128800,128800,0,1,1,Non-Refrigerated Warehouse,119200,Other,9600,,,,No Issue,Compliant,,,Other,
385,2400002,2020,NonResidential,SKINNER BLDG,UNIVERSITY OF WASHINGTON BOARD OF REGENTS,1,DOWNTOWN,98,1927,1326 5TH AVE,SEATTLE,WA,98101,47.60932,-122.33388,,,Office,162.6,90,,32.6,32.8,7424600,7367962,80,80.3,,0.7,,0,0,5778942,1693711,1589021,,226061,226061,0,1,8,Office,166919,Performing Arts,39355,Retail Store,19787,,No Issue,Compliant,,,Office,
386,2400002,2020,NonResidential,IBM BUILDING,UNIVERSITY OF WASHINGTON BOARD OF REGENTS,1,DOWNTOWN,98,1964,1200 5TH AVE,SEATTLE,WA,98101,47.60842,-122.33305,,,Office,450.2,76,,62.1,62.8,16569808,16368784,145.5,146.4,,1.7,,0,0,11694794,3427548,4673989,,336330,269900,66430,1,22,Office,256299,Parking,66430,Other - Restaurant/Bar,7438,,No Issue,Compliant,,,Office,
387,2400002,2020,NonResidential,PUGET SOUND PLAZA,UNIVERSITY OF WASHINGTON BOARD OF REGENTS,1,DOWNTOWN,98,1960,1325 4TH AVE,SEATTLE,WA,98101,47.60869,-122.33588,,,Office,1223.6,65,,91.1,93.5,27899656,27187932,180.8,183.6,,4.1,,0,0,13299556,3897877,13888377,,552176,298426,253750,1,21,Office,286538,Parking,197750,Other - Education,11888,,No Issue,Compliant,,,Office,
388,7137830040,2020,NonResidential,RAINIER TOWER,,1,DOWNTOWN,NOT_FOUND,1976,1301 5TH AVE,SEATTLE,WA,98101,47.60896,-122.33481,,,Office,198.4,56,,78,79.8,38187180,37315664,218.3,223.4,,0.4,,0,0,37315679,10936600,0,,476871,476871,0,1,42,Office,478569,,,,,,No Issue,Compliant,,,Office,
389,7137830000,2020,NonResidential,FAIRMONT OLYMPIC HOTEL,,1,DOWNTOWN,282,1923,411 UNIVERSITY ST,SEATTLE,WA,98101,47.60804,-122.33391,,,Hotel,1396.8,91,,57.1,58,31446554,30967550,111.8,112.8,,2.6,,1000252,10003,14722828,4315014,15244472,,542305,542305,0,1,12,Hotel,542305,,,,,,No Issue,Compliant,,,Hotel,
390,3600052,2020,NonResidential,LOWES & AMAZON W,RAINIER ELECTRONIS LLC,1,SOUTHEAST,NOT_FOUND,1980,2700 RAINIER AVE S,SEATTLE,WA,98144,47.57936,-122.29744,,,Retail Store,134.2,95,,32.5,33.1,9657087,9491581,80.5,81.1,,0.5,,1751457,17515,7740122,2268500,0,,291940,291940,0,1,2,Retail Store,191940,Parking,61800,Manufacturing/Industrial Plant,50000,,No Issue,Compliant,,,Retail Store,
391,7400015,2020,NonResidential,THAW BUILDING,MILITARY ROAD SOUTH ASSOCIATES L L C,1,GREATER DUWAMISH,NOT_FOUND,1970,8300 MILITARY RD S,SEATTLE,WA,98108,47.52871,-122.29443,,,Mixed Use Property,133.6,51,,53.2,55,5028632,4859593,105.8,107.3,,1.5,,2253735,22537,2605858,763733,0,,91360,91360,0,1,1,Non-Refrigerated Warehouse,38627,Office,35508,Distribution Center,17225,,No Issue,Compliant,,,Mixed Use Property,
392,164000120,2020,NonResidential,"LINDEN BUILDING (Formerly EUROPEAN SOAPS, LTD)",L & R LINDEN L L C,1,NORTHWEST,NOT_FOUND,1960,920 N 137TH ST,SEATTLE,WA,98133,47.72912,-122.34677,,,Non-Refrigerated Warehouse,21.3,98,,8.2,8.5,435025,421305,9.4,9.7,,0.4,,399018,3990,22287,6532,0,,52311,52311,0,1,1,Non-Refrigerated Warehouse,51116,,,,,,No Issue,Compliant,,,Other,
393,209000030,2020,NonResidential,500 YALE AVENUE NORTH,CP IPERS SEATTLE LLC,7,LAKE UNION,NOT_FOUND,2009,500 YALE AVE N,SEATTLE,WA,98109,47.62323,-122.33028,,,Office,14.2,92,,37.4,38.2,2724734,2673896,104.8,106.8,,0.2,,0,0,2673896,783674,0,,141131,71421,69710,1,5,Office,71421,Parking,69710,,,,No Issue,Compliant,,,Office,
394,209000050,2020,NonResidential,REPUBLICAN BUILDING,COLUMBIA WASHINGTON EASTLAKE OFFICE LLC,1,LAKE UNION,NOT_FOUND,2001,501 EASTLAKE AVE E,SEATTLE,WA,98109,47.62333,-122.3296,,,Office,63.1,54,,84.6,84.6,8752772,8752772,231,231,,0.6,,345978,3460,8406793,2463890,0,,176532,106465,70067,1,5,Office,103494,Parking,70067,,,,No Issue,Compliant,,,Office,
395,467000050,2020,NonResidential,FERGUSON TERMINAL,,1,BALLARD,NOT_FOUND,1973,4205 9TH AVE NW,SEATTLE,WA,98107,47.65825,-122.3683,,,Non-Refrigerated Warehouse,6.2,41,,30.2,31.1,1715853,1666782,68.8,69.8,,0.1,,0,0,1172886,343753,0,,52500,52500,0,1,1,Non-Refrigerated Warehouse,49395,Office,5853,,,,No Issue,Compliant,,,Other,
396,467000420,2020,NonResidential,SALMON BAY CENTER 5301,,1,BALLARD,NOT_FOUND,1959,5301 SHILSHOLE AVE NW,SEATTLE,WA,98107,47.66587,-122.38476,,,Non-Refrigerated Warehouse,141.2,68,,71.5,75.2,4042981,3844732,117.9,121.8,,2.6,,2527672,25277,1317060,386008,0,,54820,54820,0,1,2,Non-Refrigerated Warehouse,33646,Office,20124,,,,No Issue,Compliant,,,Other,
398,653000250,2020,NonResidential,2601 ELLIOTT AVE,2601 ELLIOTT OWNER LLC,1,DOWNTOWN,NOT_FOUND,1916,2601 ELLIOTT AVE,SEATTLE,WA,98121,47.61429,-122.35263,,,Office,74.8,84,,38.8,38.8,13178984,13178984,108.1,108.1,,0.2,,99308,993,13079677,3833434,0,,350310,350310,0,1,6,Office,303797,College/University,26900,Restaurant,7666,,No Issue,Compliant,,,Office,
399,1974700120,2020,NonResidential,WASH MUTUAL TOWER (1201 THIRD AVE),1201 TAB OWNER LLC,7,DOWNTOWN,NOT_FOUND,1988,1201 3RD AVE,SEATTLE,WA,98101,47.60723,-122.33611,,,Office,447.3,80,,42.1,43,48490948,47539440,114.1,116.2,,0.4,,481174,4812,44850876,13145040,2207404,,1400000,1115000,285000,1,55,Office,1119004,Parking,264481,Restaurant,9571,,No Issue,Compliant,,,Office,
401,1975700025,2020,NonResidential,WASHINGTON ATHLETIC CLUB,MILNER VENTURES LLC,1,DOWNTOWN,112,1930,1325 6TH AVE,SEATTLE,WA,98101,47.60968,-122.33379,,,Hotel,1061.2,97,,68,69.1,21430594,21068246,124.7,126.1,,3.5,,1078170,10782,8436545,2472610,11553532,,305548,305548,0,1,21,Hotel,310000,,,,,,No Issue,Compliant,,,Hotel,
402,1975700080,2020,NonResidential,US BANK CENTRE,BPP 1420 FIFTH AVE OWNER LLC,7,DOWNTOWN,NOT_FOUND,1989,1420 5TH AVE,SEATTLE,WA,98101,47.61054,-122.33466,,,Office,227.7,85,,39.2,39.5,43093192,42821868,109.9,110.6,,0.2,,0,0,42821862,12550370,0,,1536606,1023998,512608,1,46,Office,1019660,Parking,377046,Other,47271,,No Issue,Compliant,,,Office,
403,1975700095,2020,NonResidential,LOGAN BUILDING,LOGAN BUILDING LLC,1,DOWNTOWN,NOT_FOUND,1958,500 UNION ST,SEATTLE,WA,98101,47.61003,-122.33452,,,Office,195.6,91,,37.2,38.3,5188870,5042121,78.5,79.8,,1.4,,0,0,2869544,841015,2172577,,135918,135918,0,1,10,Office,123643,Other - Restaurant/Bar,6905,Financial Office,5044,,No Issue,Compliant,,,Office,
404,1975700115,2020,NonResidential,O'SHEA BUILDING/GAP,OSHEA BUILDING CO %MARTHA H KEARNS,1,DOWNTOWN,NOT_FOUND,1914,1524 5TH AVE,SEATTLE,WA,98101,47.61159,-122.33601,,,Office,17.2,74,,40.5,40.5,3235856,3235856,113.3,113.3,,0.2,,0,0,3235856,948375,0,,79957,79957,0,1,4,Office,62287,Retail Store,17670,,,,No Issue,Compliant,,,Office,
405,1975700125,2020,NonResidential,DECATUR BUILDING,LCF DECATUR LLC,1,DOWNTOWN,NOT_FOUND,1921,1511 6TH AVE,SEATTLE,WA,98101,47.61166,-122.33528,,,Office,64.1,71,,48.5,48.5,6166576,6166576,128.8,128.8,,0.5,,292434,2924,5650408,1656040,223735,,127268,127268,0,1,4,Office,71284,Retail Store,44122,Other - Restaurant/Bar,11862,,No Issue,Compliant,,,Office,
406,1975700160,2020,NonResidential,520 PIKE BUILDING,520 PIKE STREET INC,7,DOWNTOWN,NOT_FOUND,1983,520 PIKE ST,SEATTLE,WA,98101,47.61125,-122.33494,,,Office,80.5,89,,35.6,36,15345281,15142066,99.6,100.9,,0.2,,0,0,15142067,4437886,0,,500000,500000,0,1,29,Office,411301,Parking,80005,Retail Store,14528,,No Issue,Compliant,,,Office,
408,1975700235,2020,NonResidential,4PIKE,LBA REALTY LLC,1,DOWNTOWN,NOT_FOUND,1926,1424 4TH AVE,SEATTLE,WA,98101,47.61005,-122.3361,,,Office,42.6,83,,32.8,32.8,4341917,4341917,88.8,88.8,,0.3,,115,1,4090435,1198838,251369,,132326,132326,0,1,10,Office,122998,Retail Store,9328,,,,No Issue,Compliant,,,Office,
409,1975700240,2020,NonResidential,WASHINGTON FEDERAL BUILDING,,7,DOWNTOWN,NOT_FOUND,1984,425 PIKE ST,SEATTLE,WA,98101,47.61033,-122.3357,,,Office,28.2,67,,63.5,63.5,5301894,5301894,177.8,177.8,,0.3,,0,0,5301893,1553896,0,,109830,96630,13200,1,6,Office,72748,Parking,13321,Retail Store,8521,,No Issue,Compliant,,,Office,
410,1975700255,2020,NonResidential,MOTIF SEATTLE,1415 5TH AVENUE SEATTLE LLC,1,DOWNTOWN,297,1973,1414 4TH AVE,SEATTLE,WA,98101,47.60996,-122.33572,,,Hotel,1024.5,44,,90.9,92.2,25146202,24793154,184.7,186.2,,3.8,,905623,9056,12954470,3796738,10933061,,332067,272787,59280,1,19,Hotel,272787,Parking,59280,,,,No Issue,Compliant,,,Hotel,
411,1975700305,2020,NonResidential,JOSHUA GREEN BUILDING,JGB LLC,1,DOWNTOWN,NOT_FOUND,1910,1425 4TH AVE,SEATTLE,WA,98101,47.60991,-122.33687,,,Office,101.5,77,,55.9,56.3,6155960,6110928,122.2,122.7,,0.9,,297014,2970,3897483,1142287,782819,,109266,109266,0,1,10,Office,98408,Restaurant,10858,,,,No Issue,Compliant,,,Office,
412,1975700330,2020,NonResidential,MIKEN BLDG.,GO-BRICKMAN MIKEN OWNER LLC,1,DOWNTOWN,NOT_FOUND,1920,1417 4TH AVE,SEATTLE,WA,98101,47.60953,-122.33647,,,Office,9.2,92,,28.2,28.2,1739212,1739212,79.1,79.1,,0.2,,0,0,1739212,509734,0,,60660,60660,0,1,8,Office,56567,Retail Store,5000,,,,No Issue,Compliant,,,Office,
413,1975700340,2020,NonResidential,VANCE BUILDING,BRICKMAN VANCE OWNER LLC,1,DOWNTOWN,NOT_FOUND,1929,1402 3RD AVE,SEATTLE,WA,98101,47.60902,-122.33674,,,Office,206.6,98,,27.4,28.7,3968379,3786912,49,50.6,,1.5,,0,0,1386347,406315,2400565,,137500,137500,0,1,14,Office,138176,,,,,,No Issue,Compliant,,,Office,
